area;upm;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;periodo
2;170176901901;3;3;2;2;4;2;4;1;1;1;2;2;2;2;2;2;2;2;2;3;3;2;3;1721;410,983899415816;202102
2;170176901901;3;3;2;2;4;2;4;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1721;643,566449713246;202102
2;170176901901;3;3;3;2;4;2;4;1;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;1721;1097,41854883642;202102
2;170176901901;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1721;954,65705541192;202102
2;170176901901;2;3;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1721;410,983899415816;202102
1;170178098404;2;2;2;2;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;1711;758,62037842741;202102
1;170178098404;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1711;1326,77154747063;202102
1;170178098404;2;2;3;2;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;1711;693,995244944103;202102
1;170178098404;2;2;2;2;3;2;2;2;3;2;3;2;3;2;2;3;2;2;2;2;2;2;3;1711;598,287337884032;202102
1;170178098404;2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;3;2;1711;598,287337884032;202102
1;170178098404;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;1711;887,758016748076;202102
1;170178098404;2;2;2;2;2;2;3;2;2;2;3;2;3;2;2;2;2;1;2;2;2;2;2;1711;714,900879665033;202102
1;170184108503;2;2;2;2;3;1;3;1;2;2;3;3;3;2;3;2;2;2;2;3;3;3;3;1713;1077,79219050326;202102
1;170184108503;3;2;3;2;3;2;3;2;1;2;3;2;3;2;3;3;2;2;2;3;2;3;2;1713;1015,67873339249;202102
1;170184108503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1713;1121,29739873695;202102
1;170184108503;3;2;1;2;3;2;3;2;1;1;3;3;3;3;2;2;2;2;2;2;2;1;3;1713;1470,68036501985;202102
1;170184108503;3;1;1;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;3;1713;1178,15665940412;202102
1;170184108503;3;3;3;2;3;2;3;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;3;1713;1178,15665940412;202102
1;170184108503;3;2;2;1;3;1;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;1;1713;1093,90523518333;202102
2;170184907201;2;2;1;2;3;1;3;2;2;2;3;2;3;3;3;3;2;2;2;2;2;2;2;1721;662,961260189878;202102
2;170184907201;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;809,155125390533;202102
2;170184907201;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1721;1294,80356147446;202102
2;170184907201;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;892,902678086927;202102
2;170184907201;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;511,883337818369;202102
2;170184907201;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1721;511,883337818369;202102
2;170184907201;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1721;602,163990351575;202102
2;170184907201;1;2;2;2;3;1;2;2;3;2;3;3;3;2;3;2;2;2;2;3;2;2;2;1721;602,163990351575;202102
2;170184910502;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;472,025575989332;202102
2;170184910502;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1722;472,025575989332;202102
2;170184910502;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1722;716,457412292012;202102
2;170184910502;3;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;694,993137410495;202102
2;170184910502;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1722;401,256188089204;202102
2;170184910502;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1722;555,276531557259;202102
2;170184910502;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;472,025575989332;202102
1;170185120303;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;991,870365219968;202102
1;170185120303;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;1217,58862230209;202102
1;170185120303;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1711;738,163958672218;202102
1;170185120303;2;2;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;1711;636,884862195464;202102
1;170185120303;3;3;1;1;4;2;4;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;669,180310695868;202102
1;170185120303;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;738,767207582464;202102
1;170251001201;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;617,746286018828;202102
1;170251001201;2;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;1711;1124,00325787192;202102
1;170251001201;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1711;783,314330392935;202102
1;170251001201;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;587,933105553774;202102
1;170251001201;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;605,248098223365;202102
1;170251001201;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;587,933105553774;202102
1;170350023302;3;2;3;2;2;2;2;2;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;1239,56966127583;202102
1;170350023302;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1711;933,450268607827;202102
1;170350023302;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1711;845,525538160005;202102
1;170350023302;3;2;2;2;3;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1711;845,525538160005;202102
1;170350023302;3;2;3;2;3;3;3;1;2;2;3;3;3;1;2;2;2;2;2;3;2;3;2;1711;1072,14286146877;202102
1;170350023302;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1711;932,688048991787;202102
1;170350023302;3;2;2;2;3;2;3;2;2;2;3;2;3;2;3;3;2;2;2;2;2;2;2;1711;845,525538160005;202102
2;170350901001;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1723;751,17351988794;202102
2;170350901001;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1723;589,153360895497;202102
2;170350901001;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1723;779,28020216014;202102
2;170350901001;3;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1723;558,102237393858;202102
2;170350901001;3;3;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1723;656,534498125186;202102
2;170350901001;2;3;2;2;3;1;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;2;1723;730,257671273822;202102
2;170350901001;2;2;1;1;3;2;3;2;1;2;3;3;2;2;2;2;2;2;2;3;1;3;1;1723;605,320883771508;202102
2;170350901501;2;2;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1723;437,514390696553;202102
2;170350901501;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1723;610,902949291299;202102
2;170350901501;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1723;717,854652813967;202102
2;170350901501;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1723;461,856370479149;202102
2;170350901501;2;2;2;2;3;2;2;2;3;3;3;3;3;2;3;3;2;2;2;2;2;3;3;1723;371,919161958795;202102
2;170350901501;3;3;1;2;3;2;3;2;3;2;3;2;3;3;3;2;2;2;2;3;2;3;2;1723;414,455346513875;202102
2;170350901501;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1723;371,919161958795;202102
2;170351900203;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;601,595657517705;202102
2;170351900203;2;2;3;2;3;2;3;2;1;2;3;2;3;3;3;3;2;2;2;3;2;3;2;1722;434,727503482975;202102
2;170351900203;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;1722;539,85297732079;202102
2;170351900203;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1722;734,522200148539;202102
2;170351900203;2;2;2;2;3;1;2;2;1;2;3;3;3;2;3;2;2;2;2;3;3;3;3;1722;511,400213432562;202102
2;170353900303;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1722;518,300587413226;202102
2;170353900303;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;417,372006612131;202102
2;170353900303;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;786,848577454224;202102
2;170353900303;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;1331,15865064707;202102
2;170353900303;1;2;3;3;3;3;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;1722;856,446497225819;202102
2;170353900303;3;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1722;417,372006612131;202102
2;170353900303;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1722;1034,08366723441;202102
1;170451028801;2;2;3;3;3;1;3;1;2;2;3;2;3;2;3;2;2;2;2;3;1;3;2;1711;804,719456395545;202102
1;170451028801;3;3;3;3;3;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;1711;693,741729237863;202102
1;170451028801;2;2;2;2;2;2;2;2;2;2;3;1;3;1;3;3;2;2;2;3;1;3;1;1711;845,525538160005;202102
1;170451028801;1;2;2;2;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1711;979,716409086852;202102
1;170451028801;2;2;1;1;3;2;3;2;2;2;3;3;3;3;1;1;2;2;1;3;3;3;2;1711;879,65527571858;202102
1;170451028801;1;2;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;3;3;3;1711;1186,88598535771;202102
1;170451028801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1711;1075,67496637043;202102
1;170452027401;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1711;852,332326513926;202102
1;170452027401;2;2;1;1;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;2;2;1711;633,454745224917;202102
1;170452027401;3;3;1;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;734,788375478845;202102
1;170452027401;3;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;1711;734,788375478845;202102
1;170452027401;2;2;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;734,788375478845;202102
1;170452027401;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;1711;1063,08854622884;202102
1;170452027401;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1711;772,048360049948;202102
2;170453025203;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;3;1721;579,658265415597;202102
2;170453025203;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;393,257992175607;202102
2;170453025203;3;3;2;2;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;415,137679560615;202102
2;170453025203;2;2;2;1;3;2;3;1;2;2;3;3;3;3;3;3;2;2;2;3;2;2;1;1721;428,845553100878;202102
2;170453025203;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;1721;543,573778426661;202102
2;170453025203;2;2;3;3;3;3;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;615,809159934393;202102
2;170453025203;3;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1721;924,294129890353;202102
2;170453900302;2;1;2;3;3;2;2;2;2;2;3;3;3;3;3;3;2;2;1;2;2;3;1;1721;881,957851360812;202102
2;170453900302;3;2;1;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1721;825,178212991606;202102
2;170453900302;1;2;2;2;2;2;3;2;2;2;2;3;2;3;2;2;2;2;2;2;2;1;1;1721;825,178212991606;202102
2;170453900302;2;2;2;2;2;1;3;1;2;2;3;3;3;3;3;3;2;2;2;2;1;3;2;1721;661,885645016404;202102
2;170453900302;2;2;2;3;4;2;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1721;1056,98747601906;202102
2;170453900302;2;2;2;2;4;2;4;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1721;502,925406498206;202102
2;170453900302;3;3;2;2;3;2;3;2;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;1721;638,352601103665;202102
2;170454900402;2;2;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;3;3;3;1721;458,849394077232;202102
2;170454900402;2;1;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;1;3;3;1721;390,05547186416;202102
2;170454900402;2;2;2;3;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;1;1721;898,619985796997;202102
2;170454900402;2;3;3;2;3;3;3;3;2;2;3;3;3;1;3;1;2;2;2;3;1;3;1;1721;718,247466979785;202102
2;170454900402;2;2;1;1;3;2;3;2;1;2;3;3;2;1;2;2;1;1;2;2;3;3;3;1721;822,677879963047;202102
2;170454900402;1;1;3;3;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;2;1;1;1721;588,905288820889;202102
2;170454900402;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1721;568,480113795302;202102
1;170550030203;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1712;1159,48348454747;202102
1;170550030203;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1712;999,580749787815;202102
1;170550030203;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1712;2058,16827736436;202102
1;170550030203;3;1;3;2;3;3;3;3;3;3;3;3;3;1;3;3;2;2;2;3;3;3;2;1712;1658,31741623447;202102
1;170550030203;2;2;2;2;3;1;3;2;3;2;3;2;3;3;3;3;2;2;2;3;2;3;3;1712;1076,56740190782;202102
1;170550039803;3;2;3;2;3;1;3;2;2;2;3;3;3;3;3;2;2;2;2;3;2;3;3;1713;884,647331245724;202102
1;170550039803;2;2;2;2;2;2;4;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1713;884,647331245724;202102
1;170550039803;3;3;1;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1713;1580,67757282745;202102
1;170550039803;3;2;2;2;3;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;1;1713;1078,19939223649;202102
1;170550039803;3;2;3;2;3;2;3;2;1;2;3;2;3;3;3;3;2;2;2;3;3;3;3;1713;1190,31947217836;202102
1;170550039803;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1713;1190,31947217836;202102
1;170550046503;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1713;1831,95184390415;202102
1;170550046503;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1713;1149,2027413104;202102
1;170550046503;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;3;3;3;3;1713;2062,86781430678;202102
1;170550046503;3;3;3;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1713;1639,7773173995;202102
1;170550046503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1713;1545,02405940945;202102
1;170550046503;3;2;3;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1713;1333,04047644869;202102
1;170550046503;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1713;1333,04047644869;202102
2;170950901401;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1721;1052,46037721227;202102
2;170950901401;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;3;3;3;1721;976,209508266365;202102
2;170950901401;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1721;2224,32202577523;202102
2;170950901401;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1;3;3;1721;753,747483462753;202102
2;170950901401;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1721;1275,15955644373;202102
2;170950901401;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1721;753,747483462753;202102
2;170950901401;1;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;2;2;2;2;2;3;3;1721;950,681113991952;202102
1;180150000101;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2912;125,93952105082;202102
1;180150000101;2;2;2;2;1;2;3;2;2;2;2;3;2;3;3;3;2;2;2;2;2;3;3;2912;158,33055865705;202102
1;180150000101;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;1;2912;93,5984530204154;202102
1;180150000101;2;1;2;2;2;2;2;3;2;2;3;2;3;2;2;2;2;2;2;2;2;3;3;2912;93,5984530204154;202102
1;180150000101;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;116,933431810037;202102
1;180150000101;2;2;3;3;3;2;3;2;1;2;3;3;3;3;2;2;2;2;2;3;2;3;3;2912;108,571379030059;202102
1;180150000101;2;2;2;2;2;2;2;2;2;1;2;2;2;3;2;2;2;2;2;2;2;2;3;2912;114,076866109774;202102
1;180150000401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;110,197080919467;202102
1;180150000401;2;2;2;2;2;2;3;2;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2912;157,996263198646;202102
1;180150000401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2912;81,8986463928635;202102
1;180150000401;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2912;94,9999566513017;202102
1;180150000401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2912;157,996263198646;202102
1;180150000401;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;121,523848646406;202102
1;180150000401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2912;110,197080919467;202102
1;180150000801;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2911;51,6626363871591;202102
1;180150000801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;72,9193204882058;202102
1;180150000801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;90,2780564762737;202102
1;180150000801;2;2;2;2;2;2;3;3;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2911;54,2823689508834;202102
1;180150000801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;57,0349441100574;202102
1;180150000801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;62,9659087712743;202102
1;180150001303;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;2913;76,9939597555864;202102
1;180150001303;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;73,3180563457142;202102
1;180150001303;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2913;73,3180563457142;202102
1;180150001303;3;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;89,5381530932893;202102
1;180150001303;3;3;3;3;3;2;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;97,6830249387986;202102
1;180150001303;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;133,308631820952;202102
1;180150001303;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;73,3180563457142;202102
1;180150002102;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2912;178,551418153342;202102
1;180150002102;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2912;100,588189395496;202102
1;180150002102;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;116,603035282997;202102
1;180150002102;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2912;116,583986348638;202102
1;180150002102;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2912;86,7162138277378;202102
1;180150002102;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2912;100,588189395496;202102
1;180150002102;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;116,679262150024;202102
1;180150002801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2911;100,308951640304;202102
1;180150002801;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;63,372160122286;202102
1;180150002801;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;69,9621208569714;202102
1;180150002801;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2911;51,9959598670972;202102
1;180150002801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;63,372160122286;202102
1;180150002801;3;3;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2911;92,9057769538761;202102
1;180150002801;3;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;80,3571341426557;202102
1;180150003601;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;199,818803457111;202102
1;180150003601;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2912;139,366896456973;202102
1;180150003601;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;126,239473158242;202102
1;180150003601;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;163,273460834902;202102
1;180150003601;3;3;2;2;2;2;3;2;3;3;3;3;2;3;2;3;2;2;2;3;3;3;3;2912;120,147004000176;202102
1;180150003601;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;139,366896456973;202102
1;180150003601;2;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2;2;2;3;3;3;3;2912;114,348564748234;202102
1;180150004803;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2912;94,9684959584227;202102
1;180150004803;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;81,9607469148485;202102
1;180150004803;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2912;70,6576557114901;202102
1;180150004803;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2912;112,709479113361;202102
1;180150004803;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;81,9607469148485;202102
1;180150004803;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;81,9607469148485;202102
1;180150004803;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;88,273276954636;202102
1;180150006903;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1;2913;85,5377324033333;202102
1;180150006903;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;113,963529095265;202102
1;180150006903;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;79,4208245014228;202102
1;180150006903;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;73,7413441677816;202102
1;180150006903;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2913;73,7413441677816;202102
1;180150007501;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;125,323805817559;202102
1;180150007501;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2913;100,39644229821;202102
1;180150007501;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;64,9626127192362;202102
1;180150007501;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;2913;100,85177393172;202102
1;180150007501;3;3;3;2;2;2;3;3;2;3;2;3;2;3;2;3;2;2;2;3;3;3;3;2913;87,3377655703035;202102
1;180150007503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;154,469814425005;202102
1;180150007503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;137,705166489706;202102
1;180150007503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;124,870200736056;202102
1;180150007503;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;137,705166489706;202102
1;180150007503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2913;159,986998964257;202102
