"";"COMPAÑIA";"FECHA";"MES";"AÑO";"PRECIO_CIERRE";"DESEMPLEO";"INFLACION";"CONFIANZA_USA";"CONFIANZA_OCDE";"TIEMPO_ELECCIONES_1";"TIEMPO_ELECCIONES_2"
"262";"BIP";"2018-12-07";"Diciembre";2018;37,9;3,9;2,2;101,1;100,5;"NO";0
"263";"BIP";"2018-12-10";"Diciembre";2018;36,8;3,9;2,2;101,1;100,5;"NO";0
"264";"BIP";"2018-12-11";"Diciembre";2018;37,4;3,9;2,2;101,1;100,5;"NO";0
"265";"BIP";"2018-12-12";"Diciembre";2018;38,4;3,9;2,2;101,1;100,5;"NO";0
"266";"BIP";"2018-12-13";"Diciembre";2018;37,9;3,9;2,2;101,1;100,5;"NO";0
"267";"BIP";"2018-12-14";"Diciembre";2018;37,5;3,9;2,2;101,1;100,5;"NO";0
"268";"BIP";"2018-12-17";"Diciembre";2018;36,1;3,9;2,2;101,1;100,5;"NO";0
"269";"BIP";"2018-12-18";"Diciembre";2018;35,4;3,9;2,2;101,1;100,5;"NO";0
"270";"BIP";"2018-12-19";"Diciembre";2018;34,4;3,9;2,2;101,1;100,5;"NO";0
"271";"BIP";"2018-12-20";"Diciembre";2018;33,1;3,9;2,2;101,1;100,5;"NO";0
"272";"BIP";"2018-12-21";"Diciembre";2018;33,1;3,9;2,2;101,1;100,5;"NO";0
"273";"BIP";"2018-12-24";"Diciembre";2018;32,5;3,9;2,2;101,1;100,5;"NO";0
"274";"BIP";"2018-12-26";"Diciembre";2018;33,8;3,9;2,2;101,1;100,5;"NO";0
"275";"BIP";"2018-12-27";"Diciembre";2018;33,9;3,9;2,2;101,1;100,5;"NO";0
"276";"BIP";"2018-12-28";"Diciembre";2018;33,8;3,9;2,2;101,1;100,5;"NO";0
"277";"BIP";"2018-12-31";"Diciembre";2018;34,5;3,9;2,2;101,1;100,5;"NO";0
"278";"BIP";"2019-01-02";"Enero";2019;35;4;2,2;100,9;100,4;"NO";0
"279";"BIP";"2019-01-03";"Enero";2019;35,4;4;2,2;100,9;100,4;"NO";0
"280";"BIP";"2019-01-04";"Enero";2019;36,1;4;2,2;100,9;100,4;"NO";0
"281";"BIP";"2019-01-07";"Enero";2019;36,8;4;2,2;100,9;100,4;"NO";0
"282";"BIP";"2019-01-08";"Enero";2019;37,1;4;2,2;100,9;100,4;"NO";0
"283";"BIP";"2019-01-09";"Enero";2019;37,1;4;2,2;100,9;100,4;"NO";0
"284";"BIP";"2019-01-10";"Enero";2019;37,3;4;2,2;100,9;100,4;"NO";0
"285";"BIP";"2019-01-11";"Enero";2019;37,2;4;2,2;100,9;100,4;"NO";0
"286";"BIP";"2019-01-14";"Enero";2019;36,9;4;2,2;100,9;100,4;"NO";0
"287";"BIP";"2019-01-15";"Enero";2019;38,1;4;2,2;100,9;100,4;"NO";0
"288";"BIP";"2019-01-16";"Enero";2019;37,7;4;2,2;100,9;100,4;"NO";0
"289";"BIP";"2019-01-17";"Enero";2019;38,6;4;2,2;100,9;100,4;"NO";0
"290";"BIP";"2019-01-18";"Enero";2019;39,2;4;2,2;100,9;100,4;"NO";0
"291";"BIP";"2019-01-22";"Enero";2019;38,6;4;2,2;100,9;100,4;"NO";0
"292";"BIP";"2019-01-23";"Enero";2019;38,4;4;2,2;100,9;100,4;"NO";0
"293";"BIP";"2019-01-24";"Enero";2019;38,3;4;2,2;100,9;100,4;"NO";0
"294";"BIP";"2019-01-25";"Enero";2019;39;4;2,2;100,9;100,4;"NO";0
"295";"BIP";"2019-01-28";"Enero";2019;38,3;4;2,2;100,9;100,4;"NO";0
"296";"BIP";"2019-01-29";"Enero";2019;38,3;4;2,2;100,9;100,4;"NO";0
"297";"BIP";"2019-01-30";"Enero";2019;38,7;4;2,2;100,9;100,4;"NO";0
"298";"BIP";"2019-01-31";"Enero";2019;39,2;4;2,2;100,9;100,4;"NO";0
"299";"BIP";"2019-02-01";"Febrero";2019;39,1;3,8;2,1;100,9;100,5;"NO";0
"300";"BIP";"2019-02-04";"Febrero";2019;38,5;3,8;2,1;100,9;100,5;"NO";0
"301";"BIP";"2019-02-05";"Febrero";2019;38,4;3,8;2,1;100,9;100,5;"NO";0
"302";"BIP";"2019-02-06";"Febrero";2019;39,2;3,8;2,1;100,9;100,5;"NO";0
"303";"BIP";"2019-02-07";"Febrero";2019;39,2;3,8;2,1;100,9;100,5;"NO";0
"304";"BIP";"2019-02-08";"Febrero";2019;39,4;3,8;2,1;100,9;100,5;"NO";0
"305";"BIP";"2019-02-11";"Febrero";2019;39,8;3,8;2,1;100,9;100,5;"NO";0
"306";"BIP";"2019-02-12";"Febrero";2019;40,2;3,8;2,1;100,9;100,5;"NO";0
"307";"BIP";"2019-02-13";"Febrero";2019;40,4;3,8;2,1;100,9;100,5;"NO";0
"308";"BIP";"2019-02-14";"Febrero";2019;40,2;3,8;2,1;100,9;100,5;"NO";0
"309";"BIP";"2019-02-15";"Febrero";2019;40,3;3,8;2,1;100,9;100,5;"NO";0
"310";"BIP";"2019-02-19";"Febrero";2019;40,6;3,8;2,1;100,9;100,5;"NO";0
"311";"BIP";"2019-02-20";"Febrero";2019;41,3;3,8;2,1;100,9;100,5;"NO";0
"312";"BIP";"2019-02-21";"Febrero";2019;40,5;3,8;2,1;100,9;100,5;"NO";0
"313";"BIP";"2019-02-22";"Febrero";2019;40,8;3,8;2,1;100,9;100,5;"NO";0
"314";"BIP";"2019-02-25";"Febrero";2019;40,9;3,8;2,1;100,9;100,5;"NO";0
"315";"BIP";"2019-02-26";"Febrero";2019;40,9;3,8;2,1;100,9;100,5;"NO";0
"316";"BIP";"2019-02-27";"Febrero";2019;40;3,8;2,1;100,9;100,5;"NO";0
"317";"BIP";"2019-02-28";"Febrero";2019;40;3,8;2,1;100,9;100,5;"NO";0
"318";"BIP";"2019-03-01";"Marzo";2019;40;3,8;2;101,1;100,5;"NO";0
"319";"BIP";"2019-03-04";"Marzo";2019;40,1;3,8;2;101,1;100,5;"NO";0
"320";"BIP";"2019-03-05";"Marzo";2019;39,8;3,8;2;101,1;100,5;"NO";0
"321";"BIP";"2019-03-06";"Marzo";2019;40,3;3,8;2;101,1;100,5;"NO";0
"322";"BIP";"2019-03-07";"Marzo";2019;40,4;3,8;2;101,1;100,5;"NO";0
"323";"BIP";"2019-03-08";"Marzo";2019;40,4;3,8;2;101,1;100,5;"NO";0
"324";"BIP";"2019-03-11";"Marzo";2019;41,5;3,8;2;101,1;100,5;"NO";0
"325";"BIP";"2019-03-12";"Marzo";2019;41,5;3,8;2;101,1;100,5;"NO";0
"326";"BIP";"2019-03-13";"Marzo";2019;41,6;3,8;2;101,1;100,5;"NO";0
"327";"BIP";"2019-03-14";"Marzo";2019;41,7;3,8;2;101,1;100,5;"NO";0
"328";"BIP";"2019-03-15";"Marzo";2019;40,3;3,8;2;101,1;100,5;"NO";0
"329";"BIP";"2019-03-18";"Marzo";2019;41,2;3,8;2;101,1;100,5;"NO";0
"330";"BIP";"2019-03-19";"Marzo";2019;41;3,8;2;101,1;100,5;"NO";0
"331";"BIP";"2019-03-20";"Marzo";2019;40,5;3,8;2;101,1;100,5;"NO";0
"332";"BIP";"2019-03-21";"Marzo";2019;40,6;3,8;2;101,1;100,5;"NO";0
"333";"BIP";"2019-03-22";"Marzo";2019;40,3;3,8;2;101,1;100,5;"NO";0
"334";"BIP";"2019-03-25";"Marzo";2019;40,5;3,8;2;101,1;100,5;"NO";0
"335";"BIP";"2019-03-26";"Marzo";2019;40,6;3,8;2;101,1;100,5;"NO";0
"336";"BIP";"2019-03-27";"Marzo";2019;41,2;3,8;2;101,1;100,5;"NO";0
"337";"BIP";"2019-03-28";"Marzo";2019;41,2;3,8;2;101,1;100,5;"NO";0
"338";"BIP";"2019-03-29";"Marzo";2019;41,9;3,8;2;101,1;100,5;"NO";0
"339";"BIP";"2019-04-01";"Abril";2019;41,3;3,6;2,1;101,3;100,6;"NO";0
"340";"BIP";"2019-04-02";"Abril";2019;41,5;3,6;2,1;101,3;100,6;"NO";0
"341";"BIP";"2019-04-03";"Abril";2019;41,3;3,6;2,1;101,3;100,6;"NO";0
"342";"BIP";"2019-04-04";"Abril";2019;41,7;3,6;2,1;101,3;100,6;"NO";0
"343";"BIP";"2019-04-05";"Abril";2019;41,6;3,6;2,1;101,3;100,6;"NO";0
"344";"BIP";"2019-04-08";"Abril";2019;41,7;3,6;2,1;101,3;100,6;"NO";0
"345";"BIP";"2019-04-09";"Abril";2019;41,3;3,6;2,1;101,3;100,6;"NO";0
"346";"BIP";"2019-04-10";"Abril";2019;41,3;3,6;2,1;101,3;100,6;"NO";0
"347";"BIP";"2019-04-11";"Abril";2019;41,2;3,6;2,1;101,3;100,6;"NO";0
"348";"BIP";"2019-04-12";"Abril";2019;41,4;3,6;2,1;101,3;100,6;"NO";0
"349";"BIP";"2019-04-15";"Abril";2019;41,4;3,6;2,1;101,3;100,6;"NO";0
"350";"BIP";"2019-04-16";"Abril";2019;41,8;3,6;2,1;101,3;100,6;"NO";0
"351";"BIP";"2019-04-17";"Abril";2019;41,6;3,6;2,1;101,3;100,6;"NO";0
"352";"BIP";"2019-04-18";"Abril";2019;41,3;3,6;2,1;101,3;100,6;"NO";0
"353";"BIP";"2019-04-22";"Abril";2019;41,3;3,6;2,1;101,3;100,6;"NO";0
"354";"BIP";"2019-04-23";"Abril";2019;41,6;3,6;2,1;101,3;100,6;"NO";0
"355";"BIP";"2019-04-24";"Abril";2019;41,6;3,6;2,1;101,3;100,6;"NO";0
"356";"BIP";"2019-04-25";"Abril";2019;41,5;3,6;2,1;101,3;100,6;"NO";0
"357";"BIP";"2019-04-26";"Abril";2019;41,4;3,6;2,1;101,3;100,6;"NO";0
"358";"BIP";"2019-04-29";"Abril";2019;41,5;3,6;2,1;101,3;100,6;"NO";0
"359";"BIP";"2019-04-30";"Abril";2019;41,4;3,6;2,1;101,3;100,6;"NO";0
"360";"BIP";"2019-05-01";"Mayo";2019;41,4;3,6;2;101,4;100,5;"NO";0
"361";"BIP";"2019-05-02";"Mayo";2019;41,1;3,6;2;101,4;100,5;"NO";0
"362";"BIP";"2019-05-03";"Mayo";2019;41,7;3,6;2;101,4;100,5;"NO";0
"363";"BIP";"2019-05-06";"Mayo";2019;41,7;3,6;2;101,4;100,5;"NO";0
"364";"BIP";"2019-05-07";"Mayo";2019;41,3;3,6;2;101,4;100,5;"NO";0
"365";"BIP";"2019-05-08";"Mayo";2019;41,3;3,6;2;101,4;100,5;"NO";0
"366";"BIP";"2019-05-09";"Mayo";2019;41,4;3,6;2;101,4;100,5;"NO";0
"367";"BIP";"2019-05-10";"Mayo";2019;41,5;3,6;2;101,4;100,5;"NO";0
"368";"BIP";"2019-05-13";"Mayo";2019;41,7;3,6;2;101,4;100,5;"NO";0
"369";"BIP";"2019-05-14";"Mayo";2019;42;3,6;2;101,4;100,5;"NO";0
"370";"BIP";"2019-05-15";"Mayo";2019;42,2;3,6;2;101,4;100,5;"NO";0
"371";"BIP";"2019-05-16";"Mayo";2019;42;3,6;2;101,4;100,5;"NO";0
"372";"BIP";"2019-05-17";"Mayo";2019;41,9;3,6;2;101,4;100,5;"NO";0
"373";"BIP";"2019-05-20";"Mayo";2019;41,7;3,6;2;101,4;100,5;"NO";0
"374";"BIP";"2019-05-21";"Mayo";2019;41,6;3,6;2;101,4;100,5;"NO";0
"375";"BIP";"2019-05-22";"Mayo";2019;41,7;3,6;2;101,4;100,5;"NO";0
"376";"BIP";"2019-05-23";"Mayo";2019;41,9;3,6;2;101,4;100,5;"NO";0
"377";"BIP";"2019-05-24";"Mayo";2019;42;3,6;2;101,4;100,5;"NO";0
"378";"BIP";"2019-05-28";"Mayo";2019;42,5;3,6;2;101,4;100,5;"NO";0
"379";"BIP";"2019-05-29";"Mayo";2019;42,2;3,6;2;101,4;100,5;"NO";0
"380";"BIP";"2019-05-30";"Mayo";2019;41,7;3,6;2;101,4;100,5;"NO";0
"381";"BIP";"2019-05-31";"Mayo";2019;41,3;3,6;2;101,4;100,5;"NO";0
"382";"BIP";"2019-06-03";"Junio";2019;41,4;3,7;2,1;101,3;100,5;"NO";0
"383";"BIP";"2019-06-04";"Junio";2019;41,9;3,7;2,1;101,3;100,5;"NO";0
"384";"BIP";"2019-06-05";"Junio";2019;41,7;3,7;2,1;101,3;100,5;"NO";0
"385";"BIP";"2019-06-06";"Junio";2019;42,3;3,7;2,1;101,3;100,5;"NO";0
"386";"BIP";"2019-06-07";"Junio";2019;42,9;3,7;2,1;101,3;100,5;"NO";0
"387";"BIP";"2019-06-10";"Junio";2019;42,9;3,7;2,1;101,3;100,5;"NO";0
"388";"BIP";"2019-06-11";"Junio";2019;42,8;3,7;2,1;101,3;100,5;"NO";0
"389";"BIP";"2019-06-12";"Junio";2019;42,5;3,7;2,1;101,3;100,5;"NO";0
"390";"BIP";"2019-06-13";"Junio";2019;42,6;3,7;2,1;101,3;100,5;"NO";0
"391";"BIP";"2019-06-14";"Junio";2019;42,5;3,7;2,1;101,3;100,5;"NO";0
"392";"BIP";"2019-06-17";"Junio";2019;42,7;3,7;2,1;101,3;100,5;"NO";0
"393";"BIP";"2019-06-18";"Junio";2019;42,5;3,7;2,1;101,3;100,5;"NO";0
"394";"BIP";"2019-06-19";"Junio";2019;42,5;3,7;2,1;101,3;100,5;"NO";0
"395";"BIP";"2019-06-20";"Junio";2019;42,6;3,7;2,1;101,3;100,5;"NO";0
"396";"BIP";"2019-06-21";"Junio";2019;42,4;3,7;2,1;101,3;100,5;"NO";0
"397";"BIP";"2019-06-24";"Junio";2019;42,4;3,7;2,1;101,3;100,5;"NO";0
"398";"BIP";"2019-06-25";"Junio";2019;42;3,7;2,1;101,3;100,5;"NO";0
"399";"BIP";"2019-06-26";"Junio";2019;42,4;3,7;2,1;101,3;100,5;"NO";0
"400";"BIP";"2019-06-27";"Junio";2019;42,9;3,7;2,1;101,3;100,5;"NO";0
"401";"BIP";"2019-06-28";"Junio";2019;42,9;3,7;2,1;101,3;100,5;"NO";0
"402";"BIP";"2019-07-01";"Julio";2019;43,3;3,7;2,2;101,1;100,3;"NO";0
"403";"BIP";"2019-07-02";"Julio";2019;43,5;3,7;2,2;101,1;100,3;"NO";0
"404";"BIP";"2019-07-03";"Julio";2019;43,9;3,7;2,2;101,1;100,3;"NO";0
"405";"BIP";"2019-07-05";"Julio";2019;43,8;3,7;2,2;101,1;100,3;"NO";0
"406";"BIP";"2019-07-08";"Julio";2019;44,1;3,7;2,2;101,1;100,3;"NO";0
"407";"BIP";"2019-07-09";"Julio";2019;44,2;3,7;2,2;101,1;100,3;"NO";0
"408";"BIP";"2019-07-10";"Julio";2019;44,6;3,7;2,2;101,1;100,3;"NO";0
"409";"BIP";"2019-07-11";"Julio";2019;44;3,7;2,2;101,1;100,3;"NO";0
"410";"BIP";"2019-07-12";"Julio";2019;43,2;3,7;2,2;101,1;100,3;"NO";0
"411";"BIP";"2019-07-15";"Julio";2019;43,6;3,7;2,2;101,1;100,3;"NO";0
"412";"BIP";"2019-07-16";"Julio";2019;43,7;3,7;2,2;101,1;100,3;"NO";0
"413";"BIP";"2019-07-17";"Julio";2019;43,8;3,7;2,2;101,1;100,3;"NO";0
"414";"BIP";"2019-07-18";"Julio";2019;43,8;3,7;2,2;101,1;100,3;"NO";0
"415";"BIP";"2019-07-19";"Julio";2019;43,6;3,7;2,2;101,1;100,3;"NO";0
"416";"BIP";"2019-07-22";"Julio";2019;43,8;3,7;2,2;101,1;100,3;"NO";0
"417";"BIP";"2019-07-23";"Julio";2019;43,9;3,7;2,2;101,1;100,3;"NO";0
"418";"BIP";"2019-07-24";"Julio";2019;44;3,7;2,2;101,1;100,3;"NO";0
"419";"BIP";"2019-07-25";"Julio";2019;44;3,7;2,2;101,1;100,3;"NO";0
"420";"BIP";"2019-07-26";"Julio";2019;44,2;3,7;2,2;101,1;100,3;"NO";0
"421";"BIP";"2019-07-29";"Julio";2019;44,2;3,7;2,2;101,1;100,3;"NO";0
"422";"BIP";"2019-07-30";"Julio";2019;44,5;3,7;2,2;101,1;100,3;"NO";0
"423";"BIP";"2019-07-31";"Julio";2019;44,3;3,7;2,2;101,1;100,3;"NO";0
"424";"BIP";"2019-08-01";"Agosto";2019;44,3;3,7;2,4;100,8;100,2;"NO";0
"425";"BIP";"2019-08-02";"Agosto";2019;44,4;3,7;2,4;100,8;100,2;"NO";0
"426";"BIP";"2019-08-05";"Agosto";2019;43,9;3,7;2,4;100,8;100,2;"NO";0
"427";"BIP";"2019-08-06";"Agosto";2019;44;3,7;2,4;100,8;100,2;"NO";0
"428";"BIP";"2019-08-07";"Agosto";2019;44;3,7;2,4;100,8;100,2;"NO";0
"429";"BIP";"2019-08-08";"Agosto";2019;44,2;3,7;2,4;100,8;100,2;"NO";0
"430";"BIP";"2019-08-09";"Agosto";2019;44,2;3,7;2,4;100,8;100,2;"NO";0
"431";"BIP";"2019-08-12";"Agosto";2019;44,1;3,7;2,4;100,8;100,2;"NO";0
"432";"BIP";"2019-08-13";"Agosto";2019;44,6;3,7;2,4;100,8;100,2;"NO";0
"433";"BIP";"2019-08-14";"Agosto";2019;44,2;3,7;2,4;100,8;100,2;"NO";0
"434";"BIP";"2019-08-15";"Agosto";2019;44,5;3,7;2,4;100,8;100,2;"NO";0
"435";"BIP";"2019-08-16";"Agosto";2019;44,8;3,7;2,4;100,8;100,2;"NO";0
"436";"BIP";"2019-08-19";"Agosto";2019;44,7;3,7;2,4;100,8;100,2;"NO";0
"437";"BIP";"2019-08-20";"Agosto";2019;45;3,7;2,4;100,8;100,2;"NO";0
"438";"BIP";"2019-08-21";"Agosto";2019;45,5;3,7;2,4;100,8;100,2;"NO";0
"439";"BIP";"2019-08-22";"Agosto";2019;46,2;3,7;2,4;100,8;100,2;"NO";0
"440";"BIP";"2019-08-23";"Agosto";2019;45,8;3,7;2,4;100,8;100,2;"NO";0
"441";"BIP";"2019-08-26";"Agosto";2019;46,1;3,7;2,4;100,8;100,2;"NO";0
"442";"BIP";"2019-08-27";"Agosto";2019;46,8;3,7;2,4;100,8;100,2;"NO";0
"443";"BIP";"2019-08-28";"Agosto";2019;47,3;3,7;2,4;100,8;100,2;"NO";0
"444";"BIP";"2019-08-29";"Agosto";2019;47;3,7;2,4;100,8;100,2;"NO";0
"445";"BIP";"2019-08-30";"Agosto";2019;47;3,7;2,4;100,8;100,2;"NO";0
"446";"BIP";"2019-09-03";"Septiembre";2019;46,7;3,5;2,4;100,6;100,1;"NO";0
"447";"BIP";"2019-09-04";"Septiembre";2019;47,3;3,5;2,4;100,6;100,1;"NO";0
"448";"BIP";"2019-09-05";"Septiembre";2019;47,9;3,5;2,4;100,6;100,1;"NO";0
"449";"BIP";"2019-09-06";"Septiembre";2019;48,3;3,5;2,4;100,6;100,1;"NO";0
"450";"BIP";"2019-09-09";"Septiembre";2019;48,1;3,5;2,4;100,6;100,1;"NO";0
"451";"BIP";"2019-09-10";"Septiembre";2019;47,3;3,5;2,4;100,6;100,1;"NO";0
"452";"BIP";"2019-09-11";"Septiembre";2019;47,7;3,5;2,4;100,6;100,1;"NO";0
"453";"BIP";"2019-09-12";"Septiembre";2019;47,3;3,5;2,4;100,6;100,1;"NO";0
"454";"BIP";"2019-09-13";"Septiembre";2019;47,4;3,5;2,4;100,6;100,1;"NO";0
"455";"BIP";"2019-09-16";"Septiembre";2019;47,3;3,5;2,4;100,6;100,1;"NO";0
"456";"BIP";"2019-09-17";"Septiembre";2019;47,2;3,5;2,4;100,6;100,1;"NO";0
"457";"BIP";"2019-09-18";"Septiembre";2019;47,4;3,5;2,4;100,6;100,1;"NO";0
"458";"BIP";"2019-09-19";"Septiembre";2019;47,5;3,5;2,4;100,6;100,1;"NO";0
"459";"BIP";"2019-09-20";"Septiembre";2019;47,7;3,5;2,4;100,6;100,1;"NO";0
"460";"BIP";"2019-09-23";"Septiembre";2019;47,9;3,5;2,4;100,6;100,1;"NO";0
"461";"BIP";"2019-09-24";"Septiembre";2019;47,9;3,5;2,4;100,6;100,1;"NO";0
"462";"BIP";"2019-09-25";"Septiembre";2019;47,9;3,5;2,4;100,6;100,1;"NO";0
"463";"BIP";"2019-09-26";"Septiembre";2019;49,3;3,5;2,4;100,6;100,1;"NO";0
"464";"BIP";"2019-09-27";"Septiembre";2019;49;3,5;2,4;100,6;100,1;"NO";0
"465";"BIP";"2019-09-30";"Septiembre";2019;49,6;3,5;2,4;100,6;100,1;"NO";0
"466";"BIP";"2019-10-01";"Octubre";2019;48,9;3,6;2,4;100,6;100,1;"NO";0
"467";"BIP";"2019-10-02";"Octubre";2019;48,6;3,6;2,4;100,6;100,1;"NO";0
"468";"BIP";"2019-10-03";"Octubre";2019;48,3;3,6;2,4;100,6;100,1;"NO";0
"469";"BIP";"2019-10-04";"Octubre";2019;48,4;3,6;2,4;100,6;100,1;"NO";0
"470";"BIP";"2019-10-07";"Octubre";2019;48,5;3,6;2,4;100,6;100,1;"NO";0
"471";"BIP";"2019-10-08";"Octubre";2019;48,5;3,6;2,4;100,6;100,1;"NO";0
"472";"BIP";"2019-10-09";"Octubre";2019;49;3,6;2,4;100,6;100,1;"NO";0
"473";"BIP";"2019-10-10";"Octubre";2019;48,8;3,6;2,4;100,6;100,1;"NO";0
"474";"BIP";"2019-10-11";"Octubre";2019;48,4;3,6;2,4;100,6;100,1;"NO";0
"475";"BIP";"2019-10-14";"Octubre";2019;47,8;3,6;2,4;100,6;100,1;"NO";0
"476";"BIP";"2019-10-15";"Octubre";2019;47,9;3,6;2,4;100,6;100,1;"NO";0
"477";"BIP";"2019-10-16";"Octubre";2019;48,1;3,6;2,4;100,6;100,1;"NO";0
"478";"BIP";"2019-10-17";"Octubre";2019;48,5;3,6;2,4;100,6;100,1;"NO";0
"479";"BIP";"2019-10-18";"Octubre";2019;48,8;3,6;2,4;100,6;100,1;"NO";0
"480";"BIP";"2019-10-21";"Octubre";2019;48,7;3,6;2,4;100,6;100,1;"NO";0
"481";"BIP";"2019-10-22";"Octubre";2019;48,7;3,6;2,4;100,6;100,1;"NO";0
"482";"BIP";"2019-10-23";"Octubre";2019;49;3,6;2,4;100,6;100,1;"NO";0
"483";"BIP";"2019-10-24";"Octubre";2019;49,5;3,6;2,4;100,6;100,1;"NO";0
"484";"BIP";"2019-10-25";"Octubre";2019;49,8;3,6;2,4;100,6;100,1;"NO";0
"485";"BIP";"2019-10-28";"Octubre";2019;50,3;3,6;2,4;100,6;100,1;"NO";0
"486";"BIP";"2019-10-29";"Octubre";2019;50,1;3,6;2,4;100,6;100,1;"NO";0
"487";"BIP";"2019-10-30";"Octubre";2019;50,2;3,6;2,4;100,6;100,1;"NO";0
"488";"BIP";"2019-10-31";"Octubre";2019;50,2;3,6;2,4;100,6;100,1;"NO";0
"489";"CARE";"2018-11-12";"Noviembre";2018;19;3,7;2,2;101,2;100,6;"SI";1
"490";"CARE";"2018-11-13";"Noviembre";2018;18,7;3,7;2,2;101,2;100,6;"SI";1
"491";"CARE";"2018-11-14";"Noviembre";2018;18,7;3,7;2,2;101,2;100,6;"SI";1
"492";"CARE";"2018-11-15";"Noviembre";2018;18,4;3,7;2,2;101,2;100,6;"SI";1
"493";"CARE";"2018-11-16";"Noviembre";2018;18,2;3,7;2,2;101,2;100,6;"SI";1
"494";"CARE";"2018-11-19";"Noviembre";2018;17,9;3,7;2,2;101,2;100,6;"SI";1
"495";"CARE";"2018-11-20";"Noviembre";2018;17,9;3,7;2,2;101,2;100,6;"SI";1
"496";"CARE";"2018-11-21";"Noviembre";2018;17,6;3,7;2,2;101,2;100,6;"SI";1
"497";"CARE";"2018-11-23";"Noviembre";2018;17,6;3,7;2,2;101,2;100,6;"SI";1
"498";"CARE";"2018-11-26";"Noviembre";2018;17,5;3,7;2,2;101,2;100,6;"SI";1
"499";"CARE";"2018-11-27";"Noviembre";2018;17,5;3,7;2,2;101,2;100,6;"SI";1
"500";"CARE";"2018-11-28";"Noviembre";2018;17,5;3,7;2,2;101,2;100,6;"SI";1
"501";"CARE";"2018-11-29";"Noviembre";2018;17,5;3,7;2,2;101,2;100,6;"SI";1
"502";"CARE";"2018-11-30";"Noviembre";2018;17,5;3,7;2,2;101,2;100,6;"SI";1
"503";"CARE";"2018-12-03";"Diciembre";2018;17,4;3,9;2,2;101,1;100,5;"NO";0
"504";"CARE";"2018-12-04";"Diciembre";2018;17,3;3,9;2,2;101,1;100,5;"NO";0
"505";"CARE";"2018-12-06";"Diciembre";2018;17;3,9;2,2;101,1;100,5;"NO";0
"506";"CARE";"2018-12-07";"Diciembre";2018;16,8;3,9;2,2;101,1;100,5;"NO";0
"507";"CARE";"2018-12-10";"Diciembre";2018;16,7;3,9;2,2;101,1;100,5;"NO";0
"508";"CARE";"2018-12-11";"Diciembre";2018;16,8;3,9;2,2;101,1;100,5;"NO";0
"509";"CARE";"2018-12-12";"Diciembre";2018;16,8;3,9;2,2;101,1;100,5;"NO";0
"510";"CARE";"2018-12-13";"Diciembre";2018;17;3,9;2,2;101,1;100,5;"NO";0
"511";"CARE";"2018-12-14";"Diciembre";2018;16,7;3,9;2,2;101,1;100,5;"NO";0
"512";"CARE";"2018-12-17";"Diciembre";2018;16,5;3,9;2,2;101,1;100,5;"NO";0
"513";"CARE";"2018-12-18";"Diciembre";2018;16,3;3,9;2,2;101,1;100,5;"NO";0
"514";"CARE";"2018-12-19";"Diciembre";2018;15,5;3,9;2,2;101,1;100,5;"NO";0
"515";"CARE";"2018-12-20";"Diciembre";2018;15,3;3,9;2,2;101,1;100,5;"NO";0
"516";"CARE";"2018-12-21";"Diciembre";2018;15,1;3,9;2,2;101,1;100,5;"NO";0
"517";"CARE";"2018-12-24";"Diciembre";2018;14,7;3,9;2,2;101,1;100,5;"NO";0
"518";"CARE";"2018-12-26";"Diciembre";2018;14,8;3,9;2,2;101,1;100,5;"NO";0
"519";"CARE";"2018-12-27";"Diciembre";2018;14,6;3,9;2,2;101,1;100,5;"NO";0
"520";"CARE";"2018-12-28";"Diciembre";2018;14,8;3,9;2,2;101,1;100,5;"NO";0
"521";"CARE";"2018-12-31";"Diciembre";2018;15;3,9;2,2;101,1;100,5;"NO";0
"522";"CARE";"2019-01-02";"Enero";2019;15,3;4;2,2;100,9;100,4;"NO";0
"523";"CARE";"2019-01-03";"Enero";2019;15,3;4;2,2;100,9;100,4;"NO";0
"524";"CARE";"2019-01-04";"Enero";2019;15,3;4;2,2;100,9;100,4;"NO";0
"525";"CARE";"2019-01-07";"Enero";2019;15,3;4;2,2;100,9;100,4;"NO";0
"526";"CARE";"2019-01-08";"Enero";2019;15,3;4;2,2;100,9;100,4;"NO";0
"527";"CARE";"2019-01-09";"Enero";2019;15,6;4;2,2;100,9;100,4;"NO";0
"528";"CARE";"2019-01-10";"Enero";2019;15,7;4;2,2;100,9;100,4;"NO";0
"529";"CARE";"2019-01-11";"Enero";2019;15,7;4;2,2;100,9;100,4;"NO";0
"530";"CARE";"2019-01-14";"Enero";2019;15,8;4;2,2;100,9;100,4;"NO";0
"531";"CARE";"2019-01-15";"Enero";2019;15,7;4;2,2;100,9;100,4;"NO";0
"532";"CARE";"2019-01-16";"Enero";2019;15,7;4;2,2;100,9;100,4;"NO";0
"533";"CARE";"2019-01-17";"Enero";2019;15,5;4;2,2;100,9;100,4;"NO";0
"534";"CARE";"2019-01-18";"Enero";2019;15,6;4;2,2;100,9;100,4;"NO";0
"535";"CARE";"2019-01-22";"Enero";2019;15,4;4;2,2;100,9;100,4;"NO";0
"536";"CARE";"2019-01-23";"Enero";2019;15,4;4;2,2;100,9;100,4;"NO";0
"537";"CARE";"2019-01-24";"Enero";2019;15,8;4;2,2;100,9;100,4;"NO";0
